age,height,weight,point,times,buy 
30,164,68,180,20,1
57,173,85,68,15,1
32,141,86,24,14,1
35,182,49,291,4,1
56,144,87,88,2,1
36,185,66,174,7,1
63,164,84,125,17,1
66,170,100,76,13,1
20,185,95,136,18,1
73,140,93,191,14,1
71,160,65,261,12,1
23,154,74,132,14,1
28,140,66,73,15,1
28,182,75,86,0,0
73,166,56,194,6,1
66,140,41,101,14,1
55,144,61,104,20,1
36,177,48,20,10,0
26,140,56,143,2,1
49,168,60,271,14,1
41,144,45,52,3,0
76,180,61,254,1,1
42,175,97,109,8,1
55,158,93,213,20,1
59,172,78,278,10,1
22,156,41,197,1,1
58,162,66,209,12,1
79,142,79,274,14,1
59,165,42,285,6,1
23,165,53,166,3,1
55,179,93,238,1,1
43,175,86,53,8,0
22,155,72,199,18,1
60,171,82,260,17,1
38,146,60,59,18,1
72,141,75,160,7,1
70,181,44,80,10,1
20,176,100,25,3,0
70,164,55,282,19,1
27,171,97,11,11,1
59,173,63,184,1,1
26,162,47,59,11,1
57,174,62,265,17,1
34,175,81,147,16,1
66,148,96,68,20,1
26,154,42,246,0,1
48,178,62,244,9,1
73,177,93,262,7,1
35,160,96,165,7,1
64,185,41,191,6,1
56,178,86,125,17,1
21,162,59,22,8,0
39,183,81,118,4,1
72,165,40,259,19,1
26,165,92,131,16,1
20,182,90,34,3,0
28,174,97,187,19,1
43,156,92,121,7,1
54,171,91,286,16,1
51,150,52,73,13,1
35,164,93,252,12,1
27,154,44,160,11,1
80,143,78,214,18,1
73,173,85,20,16,1
47,162,85,30,20,1
68,146,73,213,18,1
72,159,97,184,0,1
56,171,66,39,5,0
24,141,50,193,19,1
51,185,63,88,12,1
76,174,88,221,11,1
38,154,67,88,12,1
25,166,64,227,16,1
66,151,50,109,1,1
77,152,82,4,4,1
63,169,97,265,0,1
32,178,53,290,20,1
43,160,66,45,17,1
21,154,82,139,16,1
30,177,75,25,7,0
34,165,79,137,5,1
72,147,53,214,19,1
21,156,74,192,0,1
74,141,78,189,16,1
27,166,41,160,4,1
75,162,61,106,19,1
60,163,79,15,6,0
49,173,61,13,5,0
27,151,41,294,12,1
38,175,79,125,1,1
55,164,73,200,6,1
78,153,90,300,10,1
79,144,91,200,0,1
36,145,59,81,11,1
59,158,98,287,5,1
34,144,77,254,10,1
21,170,82,42,5,0
77,142,78,3,6,1
32,175,93,228,1,1
42,164,57,88,20,1
44,165,92,53,5,0
67,147,43,75,16,1
37,140,92,230,8,1
30,151,100,154,9,1
22,170,51,18,10,0
58,172,96,202,8,1
51,175,96,116,6,1
65,155,57,31,3,1
79,169,51,91,5,1
29,146,49,44,19,1
48,179,76,142,11,1
62,177,58,176,13,1
36,154,88,270,13,1
70,179,67,105,20,1
30,147,57,15,16,1
41,152,65,77,10,0
66,183,96,152,13,1
69,176,60,156,18,1
55,184,72,123,7,1
28,155,73,140,18,1
43,161,41,108,4,1
21,165,43,52,19,1
71,150,90,254,19,1
53,181,44,297,4,1
48,174,78,267,15,1
75,150,55,273,5,1
60,142,42,133,3,1
43,148,98,53,10,1
32,142,65,289,5,1
20,182,47,188,13,1
75,160,82,268,8,1
54,179,95,82,8,0
45,167,40,29,20,1
57,169,87,237,18,1
68,172,75,279,17,1
30,147,98,17,18,1
78,185,98,108,17,1
48,179,50,297,2,1
56,178,98,129,3,1
33,175,100,247,17,1
67,171,83,190,15,1
36,174,52,205,12,1
63,177,58,253,15,1
60,166,64,4,19,1
38,174,69,77,19,1
57,171,64,38,8,0
43,157,85,121,9,1
60,142,90,147,1,1
22,181,100,40,5,0
45,159,95,25,14,1
72,159,53,191,5,1
47,159,93,166,4,1
28,160,78,279,14,1
63,160,48,150,17,1
77,174,63,190,1,1
66,179,76,237,14,1
70,148,62,82,18,1
31,162,60,69,6,0
61,182,59,296,13,1
44,161,81,246,17,1
66,156,95,294,6,1
63,160,49,95,13,1
55,151,70,203,18,1
44,155,86,35,10,1
71,174,65,12,19,1
46,170,44,299,2,1
37,165,53,195,8,1
67,145,100,261,10,1
49,149,60,177,9,1
50,185,70,254,10,1
48,179,91,104,2,1
79,162,50,104,11,1
38,144,87,253,15,1
75,144,89,142,18,1
74,150,55,130,5,1
78,177,57,120,20,1
29,178,43,240,14,1
78,150,89,162,2,1
70,173,46,298,6,1
66,141,48,287,6,1
79,173,71,14,16,1
22,180,55,72,4,0
76,170,76,6,18,1
66,154,75,179,5,1
60,145,76,26,19,1
73,142,100,60,0,1
22,147,65,151,1,1
59,178,98,99,9,0
68,180,61,25,4,1
63,157,48,114,10,1
23,177,65,91,18,1
64,164,61,208,6,1
34,140,98,75,15,1
31,176,49,72,11,1
49,156,50,294,12,1
40,141,99,215,10,1
73,150,80,11,2,1
46,178,57,174,16,1
77,153,63,11,8,1
79,168,82,191,0,1
28,159,86,60,8,1
31,142,42,175,5,1
79,162,66,261,16,1
69,173,45,51,10,1
66,170,98,180,10,1
57,160,56,2,16,1
29,167,66,39,1,0
48,175,93,256,13,1
33,172,48,277,14,1
53,174,100,258,9,1
22,179,95,121,18,1
59,167,52,171,9,1
49,162,44,296,17,1
40,141,40,59,6,0
76,147,99,214,20,1
26,160,51,201,10,1
44,180,91,105,13,1
70,174,58,8,18,1
69,174,93,78,13,1
51,150,93,255,18,1
73,140,55,193,0,1
64,162,54,279,1,1
63,177,58,30,10,1
57,183,66,43,20,1
51,141,79,50,17,1
68,173,82,187,15,1
45,149,86,50,0,1
49,157,95,113,2,1
66,161,92,255,16,1
78,182,69,66,18,1
34,162,65,170,19,1
64,140,75,249,13,1
27,176,53,147,12,1
78,163,63,207,18,1
44,142,96,103,12,1
79,181,47,64,2,1
67,172,63,230,3,1
48,181,67,193,2,1
67,183,63,283,3,1
68,153,70,117,2,1
46,149,77,122,6,1
31,185,85,198,19,1
58,153,62,108,15,1
39,158,85,234,15,1
57,173,84,261,0,1
46,155,78,174,18,1
39,142,93,260,9,1
77,164,64,209,13,1
21,183,85,289,18,1
69,165,62,227,18,1
47,175,76,176,14,1
61,151,73,247,6,1
35,149,71,89,9,1
35,163,85,167,14,1
63,156,64,176,17,1
37,172,69,38,9,0
25,148,90,278,8,1
72,181,100,126,1,1
29,150,78,72,13,1
43,178,85,68,4,0
57,164,66,241,3,1
22,166,95,283,15,1
64,164,41,162,20,1
30,158,53,135,9,1
67,167,49,184,9,1
72,184,73,197,15,1
21,166,78,181,15,1
46,150,47,136,18,1
71,146,65,300,8,1
42,169,60,1,19,1
46,171,41,66,13,1
65,181,73,76,13,1
39,168,79,151,1,1
79,146,41,201,1,1
25,155,60,272,18,1
28,143,89,297,8,1
55,150,75,30,18,1
23,159,72,292,6,1
70,176,81,214,14,1
39,147,81,169,20,1
57,146,63,136,20,1
41,185,51,96,10,0
34,155,83,65,8,1
53,144,67,19,16,1
20,176,84,290,19,1
37,149,64,125,8,1
73,169,48,111,7,1
36,181,57,260,15,1
33,183,89,71,0,0
21,166,85,118,2,1
66,171,88,120,2,1
68,175,56,35,7,1
67,176,59,241,4,1
25,155,95,183,0,1
54,141,80,185,12,1
33,145,61,67,11,1
75,185,57,299,16,1
80,168,95,262,2,1
42,165,46,285,11,1
30,180,42,197,17,1
38,153,42,124,12,1
63,176,67,93,6,1
75,181,85,148,10,1
46,145,91,109,7,1
53,178,41,43,16,1
49,182,51,79,15,1
43,164,92,101,4,1
45,141,51,17,15,1
64,150,70,108,4,1
74,140,74,241,0,1
47,176,83,108,20,1
49,159,67,76,13,1
58,150,51,267,3,1
24,151,96,94,16,1
64,149,71,204,15,1
56,164,64,186,15,1
64,148,84,188,3,1
73,170,92,87,11,1
48,161,86,187,18,1
55,170,48,222,10,1
64,173,61,134,13,1
29,181,51,160,5,1
45,142,63,182,3,1
35,164,70,64,0,0
27,170,77,228,8,1
41,169,48,18,20,1
80,155,51,48,12,1
46,165,78,76,11,1
37,143,92,180,20,1
66,163,46,73,14,1
58,179,65,264,14,1
40,151,63,96,9,0
63,179,84,285,6,1
35,148,71,264,4,1
37,172,96,6,13,1
41,144,57,137,16,1
40,182,94,261,0,1
44,176,50,122,7,1
43,144,83,157,20,1
60,176,43,2,6,0
45,175,86,225,13,1
65,179,40,282,4,1
26,166,52,182,15,1
20,147,53,208,2,1
33,143,81,21,19,1
21,161,71,153,5,1
36,158,62,206,15,1
74,164,99,16,12,1
48,172,93,151,0,1
67,153,40,106,12,1
23,184,100,103,3,1
51,171,58,140,12,1
39,156,96,265,17,1
73,160,69,113,10,1
72,176,91,293,17,1
48,157,96,186,16,1
20,175,76,278,2,1
67,176,99,230,17,1
45,147,77,163,4,1
40,180,40,45,14,1
73,183,72,66,1,1
34,176,59,193,20,1
20,153,94,274,12,1
73,167,56,281,4,1
32,142,95,241,3,1
23,164,71,246,2,1
68,165,47,199,20,1
77,180,83,121,10,1
41,166,59,283,1,1
45,159,57,91,13,1
77,154,95,128,15,1
25,173,90,71,14,1
32,169,97,241,13,1
77,182,58,114,19,1
43,169,49,47,0,0
69,177,44,82,14,1
36,161,69,108,0,1
43,169,78,15,6,0
34,175,52,80,11,1
48,171,63,69,11,1
70,148,56,247,6,1
59,158,42,132,14,1
45,160,71,295,11,1
54,180,96,188,3,1
58,150,89,3,1,1
31,181,85,23,4,0
27,158,90,276,12,1
26,176,79,81,20,1
52,157,88,52,13,1
32,183,91,26,17,1
20,164,75,212,15,1
42,159,83,251,4,1
20,167,46,73,17,1
30,175,49,94,8,0
46,184,71,170,9,1
32,159,64,8,11,1
70,178,67,222,11,1
20,172,83,76,14,1
49,159,73,272,17,1
67,169,72,291,12,1
65,174,91,255,19,1
65,149,55,109,16,1
37,185,55,164,11,1
34,161,53,47,5,0
58,150,67,267,0,1
69,142,69,108,20,1
77,156,90,231,9,1
63,166,67,174,1,1
61,168,44,76,10,1
79,152,49,181,16,1
24,163,40,27,15,1
66,145,43,158,5,1
37,152,68,87,15,1
21,177,55,286,3,1
24,154,58,22,0,0
72,158,100,270,13,1
61,173,77,54,14,1
74,143,77,242,5,1
44,160,97,55,16,1
63,158,82,259,15,1
20,154,66,140,19,1
65,181,76,153,8,1
64,167,41,15,9,1
59,185,57,166,12,1
35,141,78,255,2,1
53,152,51,273,2,1
51,185,100,66,0,0
65,171,78,252,6,1
43,183,77,85,1,0
69,184,68,137,2,1
28,147,81,4,20,1
71,141,45,227,20,1
65,178,74,288,15,1
68,162,97,50,19,1
38,178,69,9,8,0
46,159,58,195,3,1
70,145,44,224,16,1
39,140,47,93,2,0
57,174,40,232,3,1
52,176,76,229,5,1
39,148,66,97,9,0
79,145,62,182,13,1
73,152,99,194,4,1
21,154,40,59,0,0
48,177,46,200,14,1
34,184,71,170,6,1
51,167,71,10,18,1
43,140,44,288,8,1
71,168,92,224,9,1
77,166,58,9,14,1
47,180,88,180,3,1
37,142,80,81,0,1
64,145,71,224,5,1
39,167,60,250,5,1
71,164,86,171,5,1
66,176,80,258,7,1
23,149,92,161,15,1
35,145,94,188,19,1
49,148,94,234,20,1
63,144,89,3,16,1
63,152,60,281,17,1
68,182,85,196,4,1
69,183,42,280,14,1
26,169,64,252,8,1
70,182,77,133,13,1
47,161,56,191,11,1
36,153,53,21,11,1
77,150,58,110,15,1
70,147,87,132,4,1
74,144,49,23,13,1
29,158,43,228,17,1
25,171,89,193,8,1
46,163,58,122,9,1
79,145,50,52,18,1
25,168,62,132,20,1
68,179,99,256,17,1
46,140,71,220,8,1
68,158,63,230,8,1
45,153,59,244,3,1
50,159,52,86,8,0
24,144,48,193,16,1
50,148,68,218,3,1
33,171,82,181,0,1
23,151,63,27,13,1
38,162,92,244,2,1
37,150,42,199,15,1
35,149,100,200,6,1
26,153,91,143,19,1
54,152,80,195,0,1
78,140,70,262,20,1
28,162,44,93,15,1
23,184,82,258,14,1
32,174,71,241,16,1
63,145,40,290,1,1
67,170,66,5,12,1
31,140,56,174,9,1
73,181,70,265,16,1
29,160,80,188,18,1
53,165,91,122,10,1
56,148,51,193,18,1
59,170,41,230,4,1
80,152,74,169,7,1
67,165,72,195,11,1
51,178,68,187,8,1
63,174,90,17,18,1
27,179,47,213,16,1
74,140,60,269,19,1
29,170,100,271,4,1
80,161,70,259,5,1
60,185,86,271,2,1
24,155,85,268,9,1
27,145,43,189,11,1
36,171,82,116,1,1
73,159,74,20,1,1
40,141,55,209,4,1
27,182,65,190,18,1
40,171,63,120,16,1
73,185,77,289,1,1
23,162,49,281,15,1
77,181,77,294,19,1
31,148,75,218,19,1
55,165,59,81,16,1
38,153,96,102,18,1
76,173,54,213,17,1
66,164,55,34,14,1
68,141,52,5,4,1
42,181,81,153,2,1
54,161,75,56,15,1
36,182,63,31,13,1
35,147,53,276,5,1
36,142,70,216,10,1
20,145,92,291,16,1
25,147,70,190,11,1
53,168,73,52,12,1
28,170,47,155,2,1
48,143,53,154,2,1
79,183,57,239,13,1
32,172,71,47,7,0
72,145,53,208,18,1
40,177,42,116,7,1
58,168,76,71,10,0
76,185,76,80,0,1
75,145,88,229,9,1
53,157,69,291,4,1
74,181,78,60,10,1
57,166,55,15,16,1
56,180,49,56,12,1
77,176,75,54,12,1
48,168,78,129,2,1
51,168,55,231,6,1
67,166,62,47,18,1
67,173,53,77,11,1
73,179,62,87,11,1
31,148,97,204,10,1
63,182,52,122,19,1
74,157,94,86,12,1
68,142,67,252,4,1
63,144,92,53,12,1
25,149,86,107,17,1
71,146,53,159,18,1
72,143,65,116,13,1
53,142,68,273,14,1
26,141,54,61,9,0
34,147,95,195,15,1
48,156,83,230,15,1
67,172,69,104,20,1
33,159,95,231,13,1
27,166,78,62,18,1
28,179,90,134,2,1
69,148,89,212,9,1
29,173,66,267,9,1
75,156,57,251,9,1
59,143,90,61,17,1
35,169,55,242,4,1
70,184,67,274,11,1
63,142,82,109,2,1
49,173,75,268,20,1
62,180,61,261,2,1
50,141,100,131,3,1
38,147,93,166,17,1
48,166,72,41,5,0
44,178,46,10,7,0
62,158,76,145,2,1
27,183,53,285,4,1
27,160,63,107,1,1
73,184,43,273,13,1
24,164,48,134,6,1
49,161,56,206,8,1
22,162,93,140,2,1
34,147,73,219,11,1
21,147,71,292,15,1
34,145,95,281,11,1
57,155,82,115,7,1
33,142,41,175,15,1
37,155,51,53,11,1
69,164,84,36,6,1
47,163,100,139,2,1
67,148,45,145,1,1
36,181,98,51,13,1
27,150,78,29,11,1
68,183,55,99,19,1
38,141,71,33,7,1
53,179,54,41,10,0
52,141,61,203,18,1
73,162,44,84,7,1
27,170,53,211,3,1
29,154,73,170,17,1
74,165,71,221,16,1
63,152,98,33,15,1
29,143,69,95,2,0
31,163,44,200,1,1
63,163,46,296,12,1
41,173,93,26,6,0
40,150,86,49,15,1
62,146,53,172,1,1
77,158,50,192,11,1
40,157,51,232,15,1
25,181,97,93,14,1
60,181,90,131,12,1
62,148,55,285,8,1
43,162,81,153,6,1
30,165,76,155,0,1
28,156,48,42,8,0
57,141,86,169,6,1
34,154,59,133,4,1
77,177,89,264,5,1
72,169,52,58,12,1
43,160,83,179,7,1
26,160,49,229,13,1
54,171,80,232,3,1
24,141,92,209,1,1
34,152,63,189,14,1
65,161,42,205,5,1
39,141,43,203,1,1
65,167,50,247,14,1
45,155,74,220,8,1
59,142,77,103,2,1
48,148,58,219,15,1
73,150,75,84,8,1
31,180,53,114,3,1
31,182,73,144,19,1
61,154,54,17,1,1
57,150,55,208,13,1
50,180,56,63,13,1
56,164,72,92,2,0
78,148,99,239,11,1
44,180,66,19,0,0
51,161,48,269,2,1
67,149,88,261,10,1
66,143,88,124,2,1
79,145,66,68,20,1
52,171,58,280,6,1
45,152,92,28,6,1
28,171,78,130,1,1
34,178,89,196,6,1
32,153,82,236,11,1
49,150,92,259,16,1
22,141,89,176,6,1
50,181,88,52,17,1
66,181,73,8,8,1
47,160,76,105,4,1
76,160,91,44,18,1
56,141,70,255,8,1
69,145,82,185,14,1
32,177,54,142,4,1
52,172,97,152,11,1
79,179,83,110,3,1
44,174,54,290,7,1
38,155,80,16,9,1
22,177,45,229,13,1
45,172,74,245,11,1
21,144,73,291,7,1
80,169,70,19,17,1
39,168,47,52,20,1
64,169,78,211,11,1
23,145,53,1,13,1
71,153,88,219,5,1
74,184,67,61,2,1
65,160,72,145,10,1
48,174,50,200,6,1
41,150,90,99,15,1
30,174,47,263,0,1
43,174,93,73,17,1
34,162,89,201,13,1
48,183,87,88,14,1
28,150,40,12,0,0
76,145,41,197,11,1
75,184,77,259,17,1
37,170,64,7,17,1
80,154,71,197,10,1
27,173,67,44,17,1
80,178,62,97,0,1
74,183,71,70,12,1
32,163,88,96,4,0
53,149,82,147,15,1
20,151,64,174,15,1
21,144,56,96,9,0
29,179,50,130,9,1
52,145,60,24,2,0
41,165,81,267,12,1
22,167,98,85,2,0
36,183,79,177,20,1
22,164,94,261,5,1
31,176,93,261,2,1
38,143,42,272,13,1
22,153,61,166,8,1
80,170,85,46,6,1
79,140,55,155,19,1
34,150,75,68,14,1
55,182,91,267,4,1
53,154,78,7,17,1
71,168,68,236,3,1
59,150,81,189,19,1
64,140,42,150,8,1
59,155,85,222,0,1
39,173,63,249,9,1
23,179,56,21,6,0
29,170,60,299,4,1
52,154,95,80,3,1
73,184,87,298,13,1
37,149,75,130,15,1
45,181,46,134,13,1
67,183,41,48,20,1
52,154,69,183,2,1
53,183,90,94,17,1
25,159,77,212,19,1
51,172,48,158,6,1
28,152,69,276,20,1
64,160,57,160,20,1
31,169,45,16,19,1
28,146,60,38,11,1
77,177,60,142,13,1
63,150,88,44,0,1
70,150,75,165,15,1
79,182,99,52,7,1
45,154,43,252,14,1
60,148,82,234,7,1
35,141,57,250,1,1
70,140,53,278,19,1
48,140,100,43,16,1
63,141,44,64,17,1
42,167,77,236,12,1
45,185,94,196,17,1
66,167,53,224,18,1
74,179,46,188,5,1
60,152,63,88,17,1
72,155,47,187,5,1
65,177,49,157,13,1
74,158,48,46,6,1
26,143,54,185,2,1
29,155,84,214,12,1
71,174,95,99,10,1
64,171,76,195,7,1
57,180,99,89,3,0
76,177,96,81,3,1
38,141,71,184,12,1
25,170,90,139,13,1
40,168,80,152,12,1
31,159,83,12,3,1
63,161,75,202,11,1
50,145,53,203,19,1
48,163,55,297,19,1
69,155,59,102,16,1
24,174,100,260,12,1
22,140,68,38,9,0
29,142,80,4,18,1
26,144,100,168,5,1
61,177,43,120,2,1
53,169,96,246,0,1
39,170,76,112,19,1
53,141,72,280,9,1
71,172,87,10,20,1
50,181,88,213,9,1
40,178,78,219,19,1
49,148,70,73,6,0
77,144,64,38,10,1
32,177,99,157,17,1
25,184,68,95,0,0
54,145,65,122,10,1
28,140,45,216,11,1
46,157,45,183,4,1
77,145,62,288,3,1
37,182,85,82,8,0
67,147,83,240,11,1
20,151,77,90,19,1
57,156,94,236,20,1
41,161,74,58,17,1
64,144,78,100,18,1
54,183,76,150,2,1
52,140,93,174,13,1
28,160,55,281,9,1
69,162,81,172,17,1
21,145,61,0,14,1
37,154,43,66,7,0
68,172,69,241,17,1
70,151,94,84,7,1
56,178,95,54,13,1
35,182,72,135,13,1
78,146,59,70,15,1
59,169,59,280,6,1
76,173,94,8,20,1
29,171,86,114,11,1
25,147,52,196,10,1
51,143,50,87,9,0
57,178,66,237,15,1
55,178,93,71,9,0
52,164,55,45,7,0
52,143,52,20,18,1
33,176,65,52,9,0
58,144,89,119,14,1
73,157,68,24,18,1
71,164,45,49,10,1
40,162,76,115,17,1
51,155,80,225,10,1
64,143,79,90,18,1
64,152,41,145,1,1
72,169,62,169,0,1
57,154,43,229,18,1
68,176,63,168,12,1
34,155,84,144,18,1
72,140,71,181,7,1
54,155,61,290,12,1
60,184,71,97,5,0
34,147,70,161,3,1
35,162,90,135,13,1
71,181,58,254,15,1
21,184,91,131,10,1
57,164,55,87,6,0
22,166,81,52,13,1
56,149,41,188,15,1
50,184,42,135,14,1
77,153,43,140,6,1
71,169,44,208,4,1
23,162,70,209,7,1
35,157,51,114,5,1
43,185,88,79,7,0
51,166,70,290,10,1
22,160,72,37,3,0
56,145,88,61,18,1
23,181,65,88,18,1
32,185,99,278,4,1
26,159,76,233,0,1
50,181,71,199,14,1
40,160,55,159,14,1
41,177,43,202,1,1
42,172,52,243,18,1
24,182,64,176,18,1
76,148,94,213,19,1
80,178,81,153,8,1
74,167,100,77,3,1
64,177,64,281,11,1
33,181,99,146,15,1
33,164,100,157,7,1
68,144,93,137,13,1
35,159,76,296,2,1
77,151,76,1,2,1
20,179,75,138,0,1
26,185,53,72,13,1
51,163,79,115,20,1
38,182,52,78,11,1
33,169,97,36,6,0
30,148,41,149,7,1
22,146,93,113,5,1
68,151,76,284,9,1
65,155,45,239,12,1
79,148,84,228,12,1
59,179,45,58,0,0
66,176,99,170,16,1
36,152,49,265,0,1
51,180,51,235,2,1
34,144,73,81,16,1
54,164,88,7,13,1
39,176,70,96,15,1
41,168,62,265,11,1
52,158,58,130,19,1
24,159,67,262,3,1
28,163,84,254,9,1
31,177,72,198,12,1
38,172,62,172,10,1
64,178,98,193,17,1
28,176,51,180,4,1
37,141,58,282,9,1
74,144,40,285,16,1
59,144,51,29,20,1
52,160,91,173,6,1
42,152,88,103,12,1
41,147,52,34,11,1
56,152,58,40,1,0
36,176,99,270,13,1
27,176,47,216,3,1
79,171,88,108,13,1
77,184,49,121,3,1
53,173,40,35,18,1
70,157,67,132,9,1
50,183,93,231,0,1
62,145,93,71,5,1
65,156,60,219,14,1
27,149,83,176,11,1
41,153,68,50,5,0
50,166,89,297,5,1
65,142,56,299,11,1
71,149,87,25,18,1
69,172,82,46,17,1
38,159,73,281,8,1
66,144,95,3,5,1
44,164,68,116,6,1
44,142,68,260,11,1
36,141,62,230,8,1
72,158,46,296,2,1
67,157,61,279,20,1
41,176,97,65,13,1
49,159,95,220,18,1
23,166,88,234,20,1
64,144,84,1,19,1
46,170,96,232,16,1
64,158,64,242,13,1
75,155,47,270,1,1
38,145,72,73,19,1
80,150,91,131,20,1
26,180,77,4,3,0
58,155,85,57,12,1
64,143,59,180,18,1
67,166,69,88,1,1
65,183,91,262,0,1
29,153,55,169,1,1
26,148,76,259,0,1
26,146,42,158,1,1
54,168,90,226,8,1
54,143,63,206,3,1
39,151,57,254,9,1
62,167,85,188,5,1
77,143,59,85,13,1
42,153,69,96,16,1
32,166,91,107,18,1
70,155,53,24,1,1
63,184,90,46,18,1
54,165,60,181,18,1
57,140,62,257,14,1
22,174,100,223,0,1
71,152,48,45,3,1
70,160,42,165,12,1
24,160,50,125,9,1
80,176,79,142,1,1
77,179,74,299,10,1
30,178,40,145,4,1
23,174,76,137,14,1
76,142,92,193,11,1
47,142,73,178,1,1
39,162,61,124,8,1
20,185,92,210,3,1
71,181,41,219,14,1
77,147,69,41,10,1
51,159,67,218,15,1
79,179,97,283,12,1
22,155,54,106,5,1
59,146,99,123,7,1
71,141,41,209,14,1
24,175,94,51,7,0
59,149,88,62,8,1
28,179,44,105,17,1
67,161,55,54,20,1
35,176,76,101,8,1
67,147,55,221,10,1
56,150,73,141,1,1
27,146,66,86,10,0
31,150,92,89,2,1
75,171,83,238,15,1
58,148,77,213,13,1
55,184,49,30,11,1
21,179,51,37,12,1
63,165,82,276,13,1
41,152,90,248,15,1
62,183,43,223,10,1
31,144,86,81,3,1
27,150,80,114,10,1
53,154,63,142,0,1
66,161,98,191,14,1
57,174,95,145,17,1
64,150,45,114,16,1
62,176,87,155,9,1
68,173,90,206,11,1
56,160,75,56,15,1
24,141,75,197,2,1
75,163,40,212,12,1
58,157,87,17,4,1
78,166,42,71,19,1
31,172,43,232,14,1
46,157,100,216,1,1
43,153,42,215,19,1
53,160,58,235,13,1
24,178,68,79,17,1
21,181,60,228,7,1
64,176,44,12,11,1
28,174,99,285,9,1
64,162,87,228,11,1
35,159,46,244,15,1
27,159,77,20,2,1
21,180,81,214,17,1
48,165,75,141,18,1
47,164,82,26,18,1
55,169,84,3,20,1
61,184,96,71,5,1
67,154,62,96,8,1
73,181,85,36,20,1
33,142,53,154,6,1
59,174,89,257,8,1
79,141,58,169,3,1
45,147,51,245,2,1
31,182,97,30,13,1
78,148,53,155,5,1
22,161,97,185,2,1
45,174,42,68,11,1
29,168,82,48,15,1
24,142,51,246,11,1
62,140,80,136,1,1
51,140,75,36,15,1
47,144,69,47,8,0
49,144,88,159,8,1
47,176,50,125,7,1
38,184,94,192,7,1
40,170,97,88,8,0
24,152,79,7,19,1
60,167,96,113,13,1
62,170,60,127,19,1
53,169,83,174,19,1
31,144,63,31,6,0
77,150,81,157,17,1
71,169,72,248,10,1
58,168,45,93,7,0
26,165,94,295,10,1
73,180,60,3,16,1
51,168,66,269,15,1
44,164,67,5,20,1
60,176,64,153,13,1
34,142,77,270,4,1
76,161,50,157,11,1
31,185,66,45,15,1
78,178,92,161,3,1
29,166,96,207,5,1
51,163,59,229,6,1
42,175,55,226,0,1
37,140,83,56,6,1
41,166,79,298,13,1
30,146,64,281,1,1
35,159,87,195,7,1
78,152,90,94,20,1
30,184,81,7,14,1
56,140,72,16,3,1
21,151,44,135,14,1
66,140,78,181,0,1
62,164,73,9,3,1
32,181,77,182,1,1
74,143,59,57,0,1
22,151,99,300,12,1
63,166,87,201,18,1
75,164,62,11,8,1
20,155,56,287,2,1
62,146,51,280,18,1
80,162,76,90,8,1
79,159,95,222,0,1
50,174,94,35,1,0
46,174,55,155,0,1
26,147,40,61,8,0
20,156,89,71,7,1
70,177,92,40,10,1
